Namespace(batch_size=8, dataset='coco', disable_hybridization=False, epochs=26, gpus='0,1,2,3,4,5,6,7', log_interval=100, lr=0.01, lr_decay=0.1, lr_decay_epoch='17,23', lr_warmup=1000.0, momentum=0.9, network='resnet101_v1d', num_workers=8, resume='', save_interval=1, save_prefix='mask_rcnn_resnet101_v1d_coco', seed=233, start_epoch=0, static_alloc=False, use_fpn=False, val_interval=2, verbose=True, wd=0.0001)
Trainable parameters:
odict_keys(['resnetv1d_layers2_conv0_weight', 'resnetv1d_layers2_conv1_weight', 'resnetv1d_layers2_conv2_weight', 'resnetv1d_down2_conv0_weight', 'resnetv1d_layers2_conv3_weight', 'resnetv1d_layers2_conv4_weight', 'resnetv1d_layers2_conv5_weight', 'resnetv1d_layers2_conv6_weight', 'resnetv1d_layers2_conv7_weight', 'resnetv1d_layers2_conv8_weight', 'resnetv1d_layers2_conv9_weight', 'resnetv1d_layers2_conv10_weight', 'resnetv1d_layers2_conv11_weight', 'resnetv1d_layers3_conv0_weight', 'resnetv1d_layers3_conv1_weight', 'resnetv1d_layers3_conv2_weight', 'resnetv1d_down3_conv0_weight', 'resnetv1d_layers3_conv3_weight', 'resnetv1d_layers3_conv4_weight', 'resnetv1d_layers3_conv5_weight', 'resnetv1d_layers3_conv6_weight', 'resnetv1d_layers3_conv7_weight', 'resnetv1d_layers3_conv8_weight', 'resnetv1d_layers3_conv9_weight', 'resnetv1d_layers3_conv10_weight', 'resnetv1d_layers3_conv11_weight', 'resnetv1d_layers3_conv12_weight', 'resnetv1d_layers3_conv13_weight', 'resnetv1d_layers3_conv14_weight', 'resnetv1d_layers3_conv15_weight', 'resnetv1d_layers3_conv16_weight', 'resnetv1d_layers3_conv17_weight', 'resnetv1d_layers3_conv18_weight', 'resnetv1d_layers3_conv19_weight', 'resnetv1d_layers3_conv20_weight', 'resnetv1d_layers3_conv21_weight', 'resnetv1d_layers3_conv22_weight', 'resnetv1d_layers3_conv23_weight', 'resnetv1d_layers3_conv24_weight', 'resnetv1d_layers3_conv25_weight', 'resnetv1d_layers3_conv26_weight', 'resnetv1d_layers3_conv27_weight', 'resnetv1d_layers3_conv28_weight', 'resnetv1d_layers3_conv29_weight', 'resnetv1d_layers3_conv30_weight', 'resnetv1d_layers3_conv31_weight', 'resnetv1d_layers3_conv32_weight', 'resnetv1d_layers3_conv33_weight', 'resnetv1d_layers3_conv34_weight', 'resnetv1d_layers3_conv35_weight', 'resnetv1d_layers3_conv36_weight', 'resnetv1d_layers3_conv37_weight', 'resnetv1d_layers3_conv38_weight', 'resnetv1d_layers3_conv39_weight', 'resnetv1d_layers3_conv40_weight', 'resnetv1d_layers3_conv41_weight', 'resnetv1d_layers3_conv42_weight', 'resnetv1d_layers3_conv43_weight', 'resnetv1d_layers3_conv44_weight', 'resnetv1d_layers3_conv45_weight', 'resnetv1d_layers3_conv46_weight', 'resnetv1d_layers3_conv47_weight', 'resnetv1d_layers3_conv48_weight', 'resnetv1d_layers3_conv49_weight', 'resnetv1d_layers3_conv50_weight', 'resnetv1d_layers3_conv51_weight', 'resnetv1d_layers3_conv52_weight', 'resnetv1d_layers3_conv53_weight', 'resnetv1d_layers3_conv54_weight', 'resnetv1d_layers3_conv55_weight', 'resnetv1d_layers3_conv56_weight', 'resnetv1d_layers3_conv57_weight', 'resnetv1d_layers3_conv58_weight', 'resnetv1d_layers3_conv59_weight', 'resnetv1d_layers3_conv60_weight', 'resnetv1d_layers3_conv61_weight', 'resnetv1d_layers3_conv62_weight', 'resnetv1d_layers3_conv63_weight', 'resnetv1d_layers3_conv64_weight', 'resnetv1d_layers3_conv65_weight', 'resnetv1d_layers3_conv66_weight', 'resnetv1d_layers3_conv67_weight', 'resnetv1d_layers3_conv68_weight', 'resnetv1d_layers4_conv0_weight', 'resnetv1d_layers4_conv1_weight', 'resnetv1d_layers4_conv2_weight', 'resnetv1d_down4_conv0_weight', 'resnetv1d_layers4_conv3_weight', 'resnetv1d_layers4_conv4_weight', 'resnetv1d_layers4_conv5_weight', 'resnetv1d_layers4_conv6_weight', 'resnetv1d_layers4_conv7_weight', 'resnetv1d_layers4_conv8_weight', 'maskrcnn0_dense0_weight', 'maskrcnn0_dense0_bias', 'maskrcnn0_dense1_weight', 'maskrcnn0_dense1_bias', 'maskrcnn0_rpn0_rpnanchorgenerator0_anchor_', 'maskrcnn0_rpn0_conv0_weight', 'maskrcnn0_rpn0_conv0_bias', 'maskrcnn0_rpn0_conv1_weight', 'maskrcnn0_rpn0_conv1_bias', 'maskrcnn0_rpn0_conv2_weight', 'maskrcnn0_rpn0_conv2_bias', 'maskrcnn0_mask0_conv0_weight', 'maskrcnn0_mask0_conv0_bias', 'maskrcnn0_mask0_conv1_weight', 'maskrcnn0_mask0_conv1_bias'])
Start training from [Epoch 0]
[Epoch 0 Iteration 0] Set learning rate to 0.003333333333333333
[Epoch 0][Batch 99], Speed: 5.582 samples/sec, RPN_Conf=0.326,RPN_SmoothL1=0.154,RCNN_CrossEntropy=1.129,RCNN_SmoothL1=0.324,RCNN_Mask=0.674,RPNAcc=0.879,RPNL1Loss=0.621,RCNNAcc=0.821,RCNNL1Loss=1.968,MaskAcc=0.601,MaskFGAcc=0.579
[Epoch 18][Batch 9299], Speed: 9.539 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.193,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.723,MaskAcc=0.887,MaskFGAcc=0.520
[Epoch 18][Batch 9399], Speed: 9.831 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.723,MaskAcc=0.887,MaskFGAcc=0.520
[Epoch 18][Batch 9499], Speed: 9.813 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.722,MaskAcc=0.887,MaskFGAcc=0.520
[Epoch 18][Batch 9599], Speed: 9.755 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.722,MaskAcc=0.887,MaskFGAcc=0.520
[Epoch 18][Batch 9699], Speed: 9.671 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.193,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.722,MaskAcc=0.887,MaskFGAcc=0.520
[Epoch 18][Batch 9799], Speed: 9.776 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.722,MaskAcc=0.887,MaskFGAcc=0.520
[Epoch 18][Batch 9899], Speed: 9.549 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.722,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 9999], Speed: 9.859 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.722,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 10099], Speed: 9.709 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.722,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 10199], Speed: 9.696 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.722,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 10299], Speed: 9.847 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.722,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 10399], Speed: 9.858 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.722,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 10499], Speed: 9.638 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.721,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 10599], Speed: 9.807 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.721,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 10699], Speed: 9.789 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.721,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 10799], Speed: 9.822 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.721,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 10899], Speed: 9.987 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.721,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 10999], Speed: 9.832 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.721,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 11099], Speed: 9.860 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.317,RCNNAcc=0.896,RCNNL1Loss=0.721,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 11199], Speed: 9.697 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.896,RCNNL1Loss=0.721,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 11299], Speed: 9.775 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.896,RCNNL1Loss=0.721,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 11399], Speed: 9.887 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.896,RCNNL1Loss=0.721,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 11499], Speed: 9.285 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.896,RCNNL1Loss=0.720,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 11599], Speed: 9.903 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.720,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 11699], Speed: 9.746 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.720,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 11799], Speed: 9.945 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.193,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.720,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 11899], Speed: 9.789 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.720,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 11999], Speed: 9.759 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.720,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 12099], Speed: 9.687 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.193,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.720,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 12199], Speed: 9.611 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.193,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.720,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 12299], Speed: 9.824 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.193,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.720,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 12399], Speed: 9.829 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.193,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.720,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 12499], Speed: 9.769 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.193,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.720,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 12599], Speed: 9.756 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.193,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.719,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 12699], Speed: 9.601 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.193,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.719,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 12799], Speed: 9.861 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.719,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 12899], Speed: 9.611 samples/sec, RPN_Conf=0.047,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.193,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.719,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 12999], Speed: 9.692 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.193,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.719,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 13099], Speed: 9.849 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.193,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.719,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 13199], Speed: 9.613 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.193,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.719,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 13299], Speed: 9.836 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.719,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 13399], Speed: 9.660 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.719,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 13499], Speed: 9.737 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.719,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 13599], Speed: 9.767 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.718,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 13699], Speed: 9.624 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.718,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 13799], Speed: 9.556 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.718,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 13899], Speed: 9.946 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.718,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 13999], Speed: 9.882 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.718,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 14099], Speed: 9.871 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.718,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 14199], Speed: 9.864 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.718,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 14299], Speed: 9.763 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.718,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 14399], Speed: 9.953 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.316,RCNNAcc=0.897,RCNNL1Loss=0.718,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 14499], Speed: 9.924 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.315,RCNNAcc=0.897,RCNNL1Loss=0.718,MaskAcc=0.887,MaskFGAcc=0.519
[Epoch 18][Batch 14599], Speed: 9.916 samples/sec, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229,RPNAcc=0.971,RPNL1Loss=0.315,RCNNAcc=0.897,RCNNL1Loss=0.717,MaskAcc=0.888,MaskFGAcc=0.519
[Epoch 18] Training cost: 12109.736, RPN_Conf=0.046,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.192,RCNN_SmoothL1=0.108,RCNN_Mask=0.229
[Epoch 18] Saving parameters to mask_rcnn_resnet101_v1d_coco_0018_0.0000.params
[Epoch 19][Batch 99], Speed: 7.220 samples/sec, RPN_Conf=0.045,RPN_SmoothL1=0.060,RCNN_CrossEntropy=0.186,RCNN_SmoothL1=0.102,RCNN_Mask=0.224,RPNAcc=0.971,RPNL1Loss=0.315,RCNNAcc=0.897,RCNNL1Loss=0.717,MaskAcc=0.888,MaskFGAcc=0.519
[Epoch 19][Batch 199], Speed: 9.769 samples/sec, RPN_Conf=0.045,RPN_SmoothL1=0.059,RCNN_CrossEntropy=0.182,RCNN_SmoothL1=0.101,RCNN_Mask=0.224,RPNAcc=0.971,RPNL1Loss=0.315,RCNNAcc=0.897,RCNNL1Loss=0.717,MaskAcc=0.888,MaskFGAcc=0.519
[Epoch 19][Batch 299], Speed: 9.755 samples/sec, RPN_Conf=0.043,RPN_SmoothL1=0.058,RCNN_CrossEntropy=0.180,RCNN_SmoothL1=0.100,RCNN_Mask=0.223,RPNAcc=0.971,RPNL1Loss=0.315,RCNNAcc=0.897,RCNNL1Loss=0.717,MaskAcc=0.888,MaskFGAcc=0.519
[Epoch 19][Batch 399], Speed: 9.706 samples/sec, RPN_Conf=0.043,RPN_SmoothL1=0.058,RCNN_CrossEntropy=0.180,RCNN_SmoothL1=0.101,RCNN_Mask=0.224,RPNAcc=0.971,RPNL1Loss=0.315,RCNNAcc=0.897,RCNNL1Loss=0.717,MaskAcc=0.888,MaskFGAcc=0.519
[Epoch 19][Batch 499], Speed: 9.403 samples/sec, RPN_Conf=0.044,RPN_SmoothL1=0.059,RCNN_CrossEntropy=0.182,RCNN_SmoothL1=0.102,RCNN_Mask=0.225,RPNAcc=0.971,RPNL1Loss=0.315,RCNNAcc=0.897,RCNNL1Loss=0.717,MaskAcc=0.888,MaskFGAcc=0.519
[Epoch 19][Batch 599], Speed: 9.391 samples/sec, RPN_Conf=0.043,RPN_SmoothL1=0.059,RCNN_CrossEntropy=0.181,RCNN_SmoothL1=0.102,RCNN_Mask=0.225,RPNAcc=0.971,RPNL1Loss=0.315,RCNNAcc=0.897,RCNNL1Loss=0.717,MaskAcc=0.888,MaskFGAcc=0.519
[Epoch 19][Batch 699], Speed: 9.523 samples/sec, RPN_Conf=0.043,RPN_SmoothL1=0.059,RCNN_CrossEntropy=0.181,RCNN_SmoothL1=0.102,RCNN_Mask=0.225,RPNAcc=0.971,RPNL1Loss=0.315,RCNNAcc=0.897,RCNNL1Loss=0.717,MaskAcc=0.888,MaskFGAcc=0.519
[Epoch 19][Batch 799], Speed: 9.540 samples/sec, RPN_Conf=0.044,RPN_SmoothL1=0.059,RCNN_CrossEntropy=0.182,RCNN_SmoothL1=0.103,RCNN_Mask=0.226,RPNAcc=0.971,RPNL1Loss=0.315,RCNNAcc=0.897,RCNNL1Loss=0.717,MaskAcc=0.888,MaskFGAcc=0.519
[Epoch 19][Batch 899], Speed: 9.522 samples/sec, RPN_Conf=0.044,RPN_SmoothL1=0.059,RCNN_CrossEntropy=0.181,RCNN_SmoothL1=0.103,RCNN_Mask=0.226,RPNAcc=0.971,RPNL1Loss=0.315,RCNNAcc=0.897,RCNNL1Loss=0.717,MaskAcc=0.888,MaskFGAcc=0.519
